,name,fold,Direction,tstat,pvalue,FDR,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LCC1,LCC9,20130426_AYESHA_CELL_NEG_1701,20130426_AYESHA_CELL_NEG_1801,20130426_AYESHA_CELL_NEG_1901,20130426_AYESHA_CELL_NEG_2001,20130426_AYESHA_CELL_NEG_2101,20130426_AYESHA_CELL_NEG_501,20130426_AYESHA_CELL_NEG_601,20130426_AYESHA_CELL_NEG_701,20130426_AYESHA_CELL_NEG_801,20130426_AYESHA_CELL_NEG_901,20130426_AYESHA_CELL_NEG_1101,20130426_AYESHA_CELL_NEG_1201,20130426_AYESHA_CELL_NEG_1301,20130426_AYESHA_CELL_NEG_1401,20130426_AYESHA_CELL_NEG_1501,20130426_AYESHA_CELL_NEG_2301,20130426_AYESHA_CELL_NEG_2401,20130426_AYESHA_CELL_NEG_2501,20130426_AYESHA_CELL_NEG_2601,20130426_AYESHA_CELL_NEG_2701,isotopes,adduct,pcgroup
789,M494T352,1.117414105,UP,0.593807192,0.560579334,0.735144104,494.2522045,494.2484378,494.2543235,351.9309915,351.3129902,352.8309901,18,8,10,3545.202115,6773.954396,6474.320888,2791.992176,7779.056416,3480.214463,5825.886823,5752.414346,2177.932356,6227.213665,5192.433178,4657.602463,8663.869484,1727.172298,5569.425796,5456.58974,5975.796067,10197.58462,2494.40429,6861.25585,[119][M]-,,134
1995,M1173T594,1.036548393,DOWN,-0.593718645,0.561299567,0.73527687,1173.296858,1173.288502,1173.303193,593.6509895,593.3599828,596.680976,17,9,8,4970.339613,4582.715932,5760.276423,4600.541881,4504.572041,4513.561201,5012.601842,4836.663151,4312.327315,2892.849099,3850.280977,3868.297116,4647.280403,5075.581309,3881.127085,4632.024301,4605.076665,4749.245775,4963.969395,4092.096762,,,1
121,M196T551,1.049139687,UP,0.592435076,0.561411102,0.73527687,195.8085156,195.8080149,195.8092772,550.8569963,546.3040208,553.5849722,17,7,8,16389.47665,17371.6747,16926.9144,12694.40999,21053.04973,12254.22088,12826.42341,16673.40639,10566.69527,14130.42296,19557.91383,16458.352,15966.66016,12221.11143,16910.26869,16356.1031,14234.69901,17612.3445,11820.8004,17162.96611,,,405
306,M303T494,1.075825165,UP,0.590316453,0.563152648,0.736830516,303.2309462,303.2299324,303.2319624,493.5700035,493.4330022,494.0120267,17,9,8,36391.25942,43946.41928,60200.5946,48584.20563,36214.54323,33262.16917,42942.64367,63967.48638,36825.38935,42251.93375,39989.21157,57201.79434,31022.74116,40744.89563,75485.51001,33843.85087,60624.7404,36784.91491,40973.07182,61626.76948,[26][M]-,[M-H]- 304.239,63
1593,M800T602,1.081623799,UP,0.589669225,0.56332944,0.736830516,799.6071191,799.6045316,799.6087747,601.6549886,601.1710254,604.0539873,20,10,10,57121.46012,83583.2182,82279.23279,41973.14888,80361.77204,52232.43635,73145.04721,76751.24021,37361.23381,74001.87119,58162.17925,81651.14707,68456.71311,38023.61073,102734.1528,59941.73351,88446.00017,73420.88998,39276.23027,102472.6326,[310][M+1]-,,22
503,M384T511,1.07553461,DOWN,-0.585573059,0.565432905,0.739089201,384.1601576,384.1570363,384.1745737,510.5749948,508.9740071,514.0240083,9,4,5,4301.68376,3013.565691,5618.425961,3739.071827,3926.584091,2534.577434,4204.847088,5759.117174,4314.459621,2859.246945,3323.093212,4526.43498,5343.771548,2648.160174,4683.522115,4311.494584,2258.800105,2236.81532,4316.1632,3795.058256,,,276
411,M347T26,1.133438179,UP,0.585621335,0.565891249,0.739089201,347.0544422,347.0512286,347.0576642,26.03099971,25.52599929,27.31800087,11,5,6,5655.538273,7351.446836,2046.453017,6696.911466,8580.052638,5691.528377,5000.513734,1621.093049,7042.469915,9904.38127,4432.665627,6157.60889,1521.371467,7561.998951,9429.145673,6222.791016,11991.55796,1930.063165,8356.125313,9938.693471,[43][M+1]-,,19
1590,M799T602,1.077231697,UP,0.584750021,0.566157749,0.739089201,798.603579,798.6023069,798.6050461,601.6549886,601.1710254,604.0539873,20,10,10,116234.4187,165056.8613,166025.9324,79585.18091,165973.9648,103378.8642,149849.9782,153498.8567,75844.16635,155044.4831,120403.9612,161385.8959,133420.3161,79508.17817,198639.0083,124319.1399,175527.6077,152022.4638,86735.29124,201287.0543,[310][M]-,[M-H-CO2]- 843.601,22
1875,M928T528,1.05485531,DOWN,-0.585117174,0.56700362,0.739713731,927.5605725,927.5532564,927.5723021,528.3519861,527.0960147,528.8399806,15,7,8,3192.077989,3134.818668,2341.57766,2758.985558,3524.750086,2575.973616,1441.800252,2010.352457,2374.406816,2414.033665,2419.732985,2234.98066,2327.67496,2132.23145,2783.475837,1923.481806,3040.397524,2111.470875,2412.515919,3042.769121,[400][M]-,,34
827,M509T427,1.187651754,UP,0.581497359,0.568154721,0.740735397,509.2873719,509.2861592,509.2881589,426.5180104,424.7989941,428.7450027,20,10,10,28369.12491,44790.60701,127113.5866,18054.29227,52244.79075,26106.22049,40362.15331,114766.0402,17311.77828,46722.97579,40198.68038,52947.58737,114163.4304,17648.29104,73057.11709,43484.05924,56466.92917,123335.2082,18023.37603,73315.46581,[128][M]-,,31
1351,M719T596,1.040338969,UP,0.579859929,0.569214977,0.741637378,718.5315213,718.5303365,718.533344,596.0275113,595.3860263,599.6809874,20,10,10,66186.56873,69830.06196,80239.97075,50588.80117,78379.35243,63014.86051,68017.24295,76826.9733,49377.32919,73467.69246,76075.44246,70136.09024,81578.06706,52482.39075,70368.74767,75210.3877,72193.27904,82343.10994,53164.62077,69642.9907,[235][M+2]-,,17
569,M404T528,1.069640409,UP,0.587280027,0.569755445,0.741861391,404.3081672,404.307284,404.3089154,528.1200201,526.9390106,528.5080147,20,10,10,28772.13523,32132.32867,31689.35967,30781.21495,35235.78612,27173.49529,29647.48278,29828.37724,26534.36831,34848.9076,25400.55408,36951.94306,20968.17139,25071.38555,51362.15138,28214.48118,40682.45384,21563.14183,28550.70451,49233.24463,[75][M+1]-,,34
971,M572T397,1.367850276,UP,0.576456745,0.571543869,0.743197684,572.2916285,572.2873027,572.2941632,396.5179888,395.3719997,397.5800092,15,8,7,1646.955867,3182.496792,25117.07504,2271.521321,3301.804658,1808.82639,2728.025723,22420.46365,1740.927249,3110.055065,2747.445009,3318.263087,26566.43412,1589.228916,9910.453208,2991.818644,5652.130821,28774.18167,1574.433649,8970.441866,[158][M+1]-,,267
730,M467T514,1.18257002,UP,0.576312828,0.571600852,0.743197684,467.1534291,467.1431056,467.156121,514.337977,514.0259743,514.9510138,11,4,7,1665.176527,2175.65668,5930.206025,1189.690447,1436.24102,1516.054018,2291.832791,5939.371935,1002.821083,1875.551173,1836.362998,2687.354031,5121.006596,1307.839406,3520.133767,886.0784367,3111.429705,6096.359367,1499.533014,3524.881276,[107][M+1]-,,4
1322,M711T605,1.14157218,UP,0.577525545,0.57224278,0.743197684,710.6285481,710.6249643,710.6312061,604.6054947,603.4030267,606.9460199,20,10,10,22630.44614,56434.03887,45057.27967,19653.47313,43186.7153,20799.9803,53111.73752,42695.48102,17994.07849,40801.74148,23700.73441,61092.88943,31148.93256,14987.56828,79083.79477,22368.34517,62968.16627,31448.18158,17642.48326,69224.67525,,[M-H-C6H10O5]- 873.684,9
1765,M878T585,1.08436786,UP,0.57535362,0.572258525,0.743197684,877.565651,877.5602475,877.5749143,584.7799864,583.8149905,587.0579837,15,7,8,5505.50478,6010.951245,7906.647896,3794.682926,10984.37904,6338.739502,7087.466415,9292.360432,5833.244456,5256.409014,7114.256584,5864.807428,12731.83019,6918.955499,6920.005033,5696.484368,5729.940931,10010.03179,5017.118441,7744.846151,,,25
1880,M932T547,1.054864731,UP,0.575119274,0.572772408,0.743385466,931.5958724,931.5933987,931.6029826,547.4425216,543.2069896,548.0189896,18,10,8,3351.622589,3440.199747,5282.250181,3054.814243,3901.730289,2736.005222,3170.967586,5225.862254,3112.520488,4010.66933,3607.194142,3134.382943,4188.48916,3001.14398,4749.537797,4442.166064,3686.391908,3656.280696,3717.369113,5149.407693,[402][M]-,,37
549,M400T515,1.297175447,UP,0.572436455,0.574276295,0.744857076,400.1465231,400.1448163,400.1496336,514.648494,514.3359947,515.6089851,18,10,8,3969.521598,7765.131823,34524.11595,2073.328047,4774.266504,3066.107085,5215.229504,32747.2895,1878.850384,4551.634803,5416.199876,10965.02551,31326.88528,2686.351059,17188.36782,4404.549325,12908.09804,30281.44859,1131.550462,14142.58928,,,4
1657,M830T590,1.055603544,DOWN,-0.570844134,0.575198289,0.74557254,829.5814105,829.5800106,829.5821792,589.5599842,589.0840182,592.679976,20,10,10,265764.7132,179343.254,238159.0008,308536.1277,206258.6188,233235.9482,158358.8877,213099.5686,279831.6429,179249.4237,226889.2372,159328.521,204472.2499,262606.5568,169501.7718,238671.4856,175516.1014,223620.9332,300147.2373,181941.6152,[328][M+1]-,,2
232,M271T384,1.260402798,UP,0.571164325,0.575905171,0.745705455,271.2258952,271.2240787,271.227869,383.6019967,383.2099967,383.9129899,10,6,4,2660.141515,5913.476355,15872.51796,3034.757336,4321.784126,2926.761382,4872.410431,14097.40424,2585.308715,3814.589048,4451.726416,5214.348936,19334.79246,1798.616013,4877.243292,4725.620531,6242.017478,22353.38022,1809.689169,4941.703728,,,106
1745,M870T584,1.075912154,DOWN,-0.570075131,0.57604172,0.745705455,869.5394822,869.5325785,869.5460481,584.3610191,583.4839946,587.7630028,19,10,9,5418.891444,4259.737332,5853.009642,4819.659316,2636.536991,4098.500105,3626.30028,3431.283207,5736.411943,3856.360311,3419.869275,3040.301136,4933.706836,5985.929437,2003.274281,4685.322138,3118.455279,4017.223967,6120.288754,3326.429627,[359][M+1]-,,306
1874,M927T604,1.049737829,DOWN,-0.569699858,0.576514458,0.745837792,926.6689227,926.6655786,926.6763692,604.2650008,602.9669777,606.0839995,20,10,10,10501.8113,12599.22029,11934.7421,8318.576308,10841.84691,10424.8754,9618.099369,10763.9187,5601.64853,7842.127355,9740.187015,8491.356827,11826.97896,7813.167979,8373.504792,8190.229918,9457.68673,12244.90612,8209.664637,9434.653447,[399][M+1]-,,9
865,M527T510,1.092529875,UP,0.565483612,0.579246355,0.748881658,527.1830503,527.1715355,527.1863065,510.2510262,509.9270003,511.5049921,9,4,5,1247.679763,1603.334193,2735.474275,1487.84471,1550.206953,627.9534708,1706.930307,2949.739191,1392.791075,1360.397325,1362.211407,2214.187241,2489.354068,1447.722525,2049.010045,1461.588477,1997.02254,2535.176175,963.6191876,1684.224869,,,18
319,M307T521,1.252717909,DOWN,-0.566963192,0.579654055,0.748881658,307.2621111,307.2611402,307.2629422,521.0890088,520.5540102,521.3990088,17,10,7,23064.00899,31915.11393,132414.7549,20475.35567,30627.92941,20138.45072,26412.0696,134553.8552,19891.4959,27778.84266,16624.24831,29138.01931,78933.78086,15874.24992,43437.52142,17760.97002,29996.77947,85362.54163,16708.47538,39169.87701,[30][M]-,,41
953,M565T373,1.1487089,DOWN,-0.56296192,0.580438138,0.748881658,565.3333535,565.3311365,565.3366118,372.7969997,372.6669895,373.0580113,20,10,10,11867.48115,7049.67941,22298.28197,5798.087872,9367.321692,11466.57422,8231.987662,21294.22264,6041.176261,8469.747308,8310.055611,3680.956414,19982.67023,8685.494016,8308.967058,9071.826736,4617.784307,19490.3586,7746.679182,7505.480647,[152][M+1]-,,59
294,M299T433,1.551464296,DOWN,-0.565359689,0.580610198,0.748881658,299.2568973,299.2562471,299.2581676,433.1384897,432.6679972,433.6059945,10,6,4,3747.622041,7794.276813,130384.0602,4798.005365,6464.929688,4855.15104,6282.188944,126049.7501,4110.923115,5250.347232,5993.040954,5673.10473,72287.21321,4240.210176,4650.329001,5939.211967,6104.776909,77995.37977,4770.844416,5542.248761,,,399
311,M305T486,1.125107363,DOWN,-0.565604945,0.580727406,0.748881658,305.237498,305.234622,305.2383415,486.4799881,486.1630235,486.842984,8,3,5,1604.531982,1542.910585,6752.144673,2521.621466,2945.223107,2171.692629,2799.784401,6124.141537,2872.263583,3074.669638,1500.610131,2765.209467,3810.197342,2575.215841,3136.21055,1751.623848,3517.664679,4566.754766,2045.18517,3136.564629,[25][M+2]-,,314
1289,M697T608,1.1315513,UP,0.566227577,0.581416452,0.749115752,697.4636421,697.4602723,697.4666553,607.5979768,606.8740082,609.3929987,7,2,5,1680.731541,2325.537409,2069.811243,1177.30839,2331.619456,1731.595788,2948.212227,2253.351285,1020.851385,2026.784907,1815.351251,3666.619989,1107.350971,615.3060644,4137.660568,1647.379269,3529.185362,1525.271391,764.9684923,3330.617179,,,32
1222,M674T598,1.109439998,UP,0.561581018,0.581653215,0.749115752,674.4873764,674.4834628,674.4988596,597.9019833,596.7649928,600.8980064,16,8,8,3798.560449,6658.014618,1549.982355,2964.153333,4588.740296,3218.329792,5598.818226,2667.016737,1547.072077,6543.379543,2713.544751,6580.196153,3151.180192,3386.638536,6041.65561,4179.416441,5686.910985,3379.613336,2608.410441,5689.333229,[212][M+1]-,,6
1385,M725T546,1.088736722,DOWN,-0.557208674,0.584423172,0.752201947,725.4938515,725.4895809,725.4965477,545.6480026,545.173004,545.9709985,14,7,7,2670.332927,3093.451628,4057.068209,2965.212932,360.4645868,2602.162096,3134.903575,3014.02933,2920.311397,2187.636207,422.6596543,3028.396975,2875.296997,2549.722972,2838.615329,2067.861699,2762.086536,2507.206869,2373.048957,3379.606647,,[2M-2H+Na]- 352.258,23
1077,M621T426,1.058297104,UP,0.551505992,0.588279035,0.756680957,621.3924103,621.3915088,621.3937197,426.369009,426.0469859,426.999009,20,10,10,13485.9954,15230.89172,23461.56651,23960.90237,17004.40459,12233.49426,13279.6861,21146.52816,21617.37956,14541.8262,17359.09598,19212.69035,11605.71265,21191.38787,20577.56538,19745.9807,20337.15175,13040.10036,24194.42958,18956.67461,[180][M]-,[2M-2H+Na]- 300.207,31
901,M540T357,1.217728492,DOWN,-0.550728632,0.588775493,0.756835931,540.3203521,540.3192707,540.3211478,357.4065016,357.2070064,357.8930064,8,5,3,1934.454548,3159.107872,8756.828696,833.3731648,3473.711173,2557.597802,3209.291422,8749.301816,787.5844976,2944.281289,1565.342656,1760.822062,7978.272381,1028.198463,2881.338989,2383.00825,1697.341768,6858.468349,1310.808041,2432.66289,[141][M+2]-,,39
1268,M691T602,1.125162175,UP,0.54969067,0.590500911,0.758569453,690.6045439,690.6029675,690.6056429,601.7089873,601.1830145,604.1449805,20,10,10,41419.80946,81787.33295,80579.2242,24791.95074,69808.97435,36602.65394,70097.42617,71736.16285,27702.25072,64233.58051,43294.19928,96411.43545,50046.33962,22677.28837,108000.4133,40840.86268,104657.2886,50444.48982,22647.09572,100927.1125,[223][M]-,[M-H]- 691.611,22
898,M539T358,1.213242889,DOWN,-0.547212323,0.590974549,0.758693728,539.3181237,539.316987,539.3190873,357.5390009,357.2080077,357.6779996,11,8,3,14199.13382,17690.4007,46386.43432,5070.836458,17359.15302,11751.37232,16945.84743,44044.71635,4437.389175,17295.09892,10401.89404,8335.031796,40192.75478,6386.459871,13508.998,11141.11016,8855.624597,42751.15121,6146.298936,13155.62121,[141][M+1]-,,39
1072,M620T25,1.078560348,UP,0.545541145,0.59255771,0.760241345,619.8488594,619.8437608,619.8531168,25.08399976,24.11899992,27.00400002,16,8,8,7601.510982,3016.448899,5167.464198,3456.44709,4765.345862,5116.942666,2074.949417,3120.233682,5006.26792,3781.751498,6048.298321,3454.344761,3318.506127,5470.268675,5423.05584,6023.244479,4055.195364,3067.206653,5667.861567,3965.909807,,[M-H]- 620.858,52
984,M581T24,1.061157505,UP,0.543708074,0.593313768,0.760726506,580.5604398,580.5571923,580.5644744,23.55500086,23.46100002,24.18500086,15,8,7,5321.764382,5202.879838,2825.284861,3718.111016,3565.787849,4210.650888,3563.92475,4094.321667,2258.287001,3247.223716,5684.195288,3410.508606,3383.179477,3738.044588,3025.027248,5685.669307,3644.86505,4456.147195,3359.816405,3945.271704,,[3M-2H]2- 387.722,43
1933,M980T556,1.044168969,DOWN,-0.540334019,0.595731797,0.763340616,979.6010216,979.5988739,979.6039205,556.0400139,551.3660085,556.426022,20,10,10,15708.42545,16073.77004,25094.96317,17346.98864,19550.31019,16072.1355,14803.56261,23612.17088,17433.32861,17880.91802,16914.75498,15028.58848,16933.53634,16704.95646,24965.88029,16158.15459,15734.26061,17459.20643,15626.08695,20285.7496,[418][M+1]-,,38
1242,M683T175,1.139113555,UP,0.543107584,0.596600232,0.763967091,683.3032838,683.2988481,683.3088884,175.2050011,174.5560024,175.6940031,9,5,4,851.6024735,1599.279088,1078.07009,831.0425785,1389.730509,749.6096266,1378.94837,980.5814216,462.7116123,1333.802529,602.7715334,1420.346987,2072.922286,292.6841204,1473.032225,541.0827394,1160.566823,2581.697837,260.8379075,1731.743397,,,190
287,M297T424,1.096342425,UP,0.539795721,0.597909448,0.765156847,297.183872,297.1816814,297.1900398,423.9710023,423.5400009,426.3700104,15,7,8,1861.550975,469.5517296,5475.122028,6183.707675,5185.232086,1790.700329,4794.383939,3951.680294,3385.198682,3922.891799,3629.136089,6295.367272,4852.704927,4079.882988,3444.8892,4123.164394,3880.371788,2681.313766,4362.158768,3237.628813,,,165
1017,M595T367,1.09933094,UP,0.535304107,0.599594733,0.766826046,595.2886117,595.2870815,595.2898656,366.6784966,365.9450054,367.3239986,20,10,10,12604.78711,13837.66357,31450.33815,9681.661878,17773.58683,13035.36106,13147.2305,29200.35887,7945.413542,16487.25278,11532.9218,15158.99018,23525.81693,12489.82038,25493.00622,13369.32544,17840.74314,23399.35919,13353.61184,25405.92019,[170][M]-,,48
1444,M744T146,1.1157736,UP,0.534387624,0.600858347,0.767087646,744.4092165,744.4056049,744.4127246,145.9570026,145.9330054,146.5860013,19,10,9,11089.70011,16536.29701,10692.06369,6505.559979,17083.69283,10435.38415,14853.86738,8784.451033,5568.027088,17035.01199,9674.469459,18529.05272,11898.55464,4595.204129,22351.67684,9165.44295,20443.53435,9525.359889,4555.335382,21574.32792,[265][M+1]-,,65
1423,M736T582,1.066942251,DOWN,-0.533811156,0.600907268,0.767087646,736.4967956,736.4941256,736.5123934,581.999977,581.498981,586.7309761,19,10,8,19380.21684,16229.81547,17868.55532,12740.2417,21898.43945,20197.46758,12242.75308,15718.49221,12264.67913,18916.51817,16993.26044,24091.13912,12523.92754,10148.37679,21818.7609,13807.71083,18216.23845,11062.46937,9003.18215,19285.48987,[260][M]-,,219
1605,M806T118,1.089908783,UP,0.532419323,0.600988079,0.767087646,806.1355475,806.1308509,806.1424702,117.8739991,117.1539974,119.0050004,7,2,5,1722.054718,1774.78856,2247.090265,584.5566276,2225.279578,1557.37653,1881.494051,1957.150123,623.6033485,2726.046663,1925.799726,1905.22285,2332.839005,893.5004676,2361.745756,1482.284433,1587.864666,2568.421276,1061.163381,2735.970552,,,461
1229,M678T25,1.065561179,DOWN,-0.532511386,0.601457293,0.767087646,677.8091818,677.803233,677.8156464,24.90200024,24.09899992,26.37300045,12,5,7,2746.913436,3204.395015,2374.823594,3231.029387,4497.121523,3088.380869,3788.002533,3516.215222,2547.39749,4401.340699,4407.64217,1850.855054,2895.006616,3949.678947,2132.09469,3677.806158,2380.789687,2019.041985,4168.613536,3859.346218,,,52
1320,M710T437,1.049826399,UP,0.53300256,0.601704616,0.767087646,710.3651769,710.3608842,710.3663806,437.2299957,436.957993,438.0279922,20,10,10,3099.865494,4915.356372,6958.619448,7018.109235,4843.188204,4540.328217,5065.474826,7532.438004,6315.324285,5003.947619,6577.461884,6102.152084,4383.369408,6414.938556,6897.696929,6061.663842,5766.098459,4494.77173,6325.435988,5024.096538,,,21
1130,M645T594,1.097589315,UP,0.529309049,0.603288675,0.768620318,645.4506196,645.4470196,645.4540166,593.8265079,593.3299828,597.6440263,14,6,8,3899.336233,5594.90143,1843.645708,2922.875789,4537.304656,4309.590249,3725.824515,1599.198015,2352.117963,3205.959444,4430.445177,5249.272876,1030.740369,2593.406114,5220.263595,3859.684013,5707.774431,2414.740151,2519.934215,4281.627444,,,1
1992,M1163T600,1.150148253,UP,0.529404633,0.60391655,0.768933596,1162.743592,1162.738265,1162.751961,600.1009941,599.5690077,603.2719873,9,5,4,1746.328689,2292.682652,6529.802105,1449.514185,1903.149005,1640.034967,2015.045401,5269.893593,542.4708169,1697.281541,1564.035036,2802.708966,5237.947313,1552.191892,3544.94148,2132.135833,2780.635177,3601.965353,1490.353229,4145.938237,[433][M+1]-,,10
1947,M1017T601,1.088995958,UP,0.52625738,0.605141301,0.769154636,1016.729877,1016.727209,1016.73476,600.6834934,600.3570255,603.2719873,18,9,9,3951.663918,12490.55815,11078.69672,4643.658312,10870.58056,5908.649143,12704.98047,11100.47352,5985.625707,8310.949596,6810.032556,14096.30885,8619.476878,5575.163593,13068.4607,7712.677308,12770.87106,9119.08822,5277.475148,11743.00935,[423][M]-,,22
290,M299T323,1.053922276,DOWN,-0.526818477,0.605230267,0.769154636,299.1632843,299.1603369,299.1675149,323.4580135,322.528989,324.4320135,11,2,9,2069.812071,2405.919049,2938.952614,3235.091402,2458.692384,2063.686913,2459.314504,1738.108464,2949.47585,2521.684508,2015.893333,2325.631533,2178.007639,3005.708955,3065.850214,2970.064739,2834.829297,2016.110352,1986.801382,1170.903024,,,171
581,M410T533,1.22796046,UP,0.526796298,0.605236435,0.769154636,410.2038458,410.1917607,410.2058757,532.9200064,530.9130037,534.0929778,14,9,5,1037.650813,14967.8925,8647.857855,800.7355495,8866.418786,1576.732457,14820.00905,7505.571053,393.4456515,9255.79573,2236.415598,13450.9828,4881.954345,794.1777951,18466.13558,2578.573245,16043.50857,5611.090422,825.8774148,18455.55094,,[M-H]- 411.213,60
