,name,fold,Direction,tstat,pvalue,FDR,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LCC1,LCC9,20130426_AYESHA_CELL_POS_1001,20130426_AYESHA_CELL_POS_1101,20130426_AYESHA_CELL_POS_1201,20130426_AYESHA_CELL_POS_2001,20130426_AYESHA_CELL_POS_2101,20130426_AYESHA_CELL_POS_2201,20130426_AYESHA_CELL_POS_2301,20130426_AYESHA_CELL_POS_2401,20130426_AYESHA_CELL_POS_801,20130426_AYESHA_CELL_POS_901,20130426_AYESHA_CELL_POS_1401,20130426_AYESHA_CELL_POS_1501,20130426_AYESHA_CELL_POS_1601,20130426_AYESHA_CELL_POS_1701,20130426_AYESHA_CELL_POS_1801,20130426_AYESHA_CELL_POS_2601,20130426_AYESHA_CELL_POS_2701,20130426_AYESHA_CELL_POS_2801,20130426_AYESHA_CELL_POS_2901,20130426_AYESHA_CELL_POS_3001,isotopes,adduct,pcgroup
1037,M320T70,2.058495994,UP,4.84165741,0.000153193,0.010736889,320.0761957,320.0743399,320.0807801,69.75349874,69.44099888,72.17099876,6,5,1,873.9435913,776.8802658,327.128761,454.9146302,205.7696708,1403.233324,784.1342869,838.5826308,432.4827036,408.0181967,1951.814903,1103.437623,1357.58093,1044.093996,1347.372864,1184.780064,1129.190147,1501.689071,1197.460281,1573.277836,,,1023
2923,M633T608,2.06102723,UP,5.327184198,0.000156927,0.010736889,632.6320571,632.6304936,632.6333922,607.8325095,607.2609959,608.6559918,20,10,10,115263.4638,63056.57305,101494.3953,68923.15405,98318.45978,79073.7769,61475.29385,99628.06363,56115.79967,110210.6598,153843.261,225272.855,180702.9787,120261.6588,252233.7033,143215.3984,226853.1605,166113.0493,99862.52182,190851.0732,[501][M]+,[M+K]+ 593.673,46
4474,M844T601,1.99057816,UP,5.644983635,0.000157544,0.010736889,843.66665,843.6650123,843.6681628,601.0384941,600.7100186,601.3219846,20,10,10,244102.5953,152914.6504,228230.1673,188859.3367,219371.5199,229310.6489,145123.39,217745.3442,181485.5262,232359.7111,351509.2818,487489.9404,412539.4186,260859.7229,558736.0315,333482.3205,468427.2669,404421.9542,248413.8958,533910.077,[883][M+1]+,,27
4318,M813T600_2,1.550011448,DOWN,-5.409680058,0.000170003,0.011413015,812.6705492,812.6688171,812.6728132,600.2860043,599.8119901,600.68399,20,10,10,549650.8493,351465.3492,557338.6469,431004.1595,523159.0169,471378.5891,318636.4609,554247.6261,395542.6853,547982.7294,318057.0869,333987.3571,356095.1464,230304.063,305586.8151,290930.8911,304087.1141,333971.4894,274052.8439,285424.8687,[840][M+1]+,,27
2504,M559T598,1.632994967,UP,4.705604559,0.000176335,0.011511849,558.5093329,558.5063214,558.5153393,598.0480064,597.617986,601.1070064,17,9,8,4205.703478,5680.275602,5199.147017,1105.843181,5710.711299,4774.908449,4834.182757,6587.170412,5141.457028,5611.244779,8762.516553,9901.812834,6732.619765,7976.59988,7612.856879,9096.784798,8701.272452,4627.757389,7934.19962,8426.43562,[415][M]+,,7
3329,M683T590,1.376192646,UP,4.791283937,0.000176594,0.011511849,682.5622531,682.5584586,682.5646496,590.2254897,589.4349774,590.8069746,20,10,10,7659.091303,7542.681488,5815.406628,4935.541689,7574.375732,6961.696588,6460.244117,5626.597393,6157.320218,7741.465924,8251.123712,11450.64715,8643.386665,7668.346841,9044.319881,8698.945114,11225.69431,8921.09147,9839.752826,7738.301465,[594][M]+,,14
4481,M846T604,2.516385446,UP,5.596783632,0.00018026,0.011582997,845.6840106,845.6809079,845.6926635,603.9740186,603.4149722,604.2390186,20,10,10,62061.64584,44141.38488,77067.56059,43022.20354,47343.88708,64845.63132,39767.37687,69240.53711,38325.13035,56945.02452,103472.8157,153879.8029,153243.9529,92220.7908,213826.86,103758.0446,134702.7659,128377.1051,81997.13087,200315.0571,[885][M+1]+,,4
128,M132T32,1.516686604,UP,4.74191024,0.000187349,0.01186897,132.1027587,132.1025746,132.1029452,32.20400034,31.87300086,32.76800032,20,10,10,235268.6537,150288.9463,323361.2553,231123.9062,181112.4331,256040.451,149931.7353,312191.0869,229935.0476,181294.0133,360737.8577,293017.0265,400241.0912,279951.5817,336556.1621,386415.5033,305944.3637,412015.0402,292490.7581,346005.9035,[11][M]+,[M+H+HCOOH]+ 85.09 [M+H]+ 131.095,45
10,M86T32,1.560891214,UP,4.715444722,0.000195691,0.012106171,86.09740324,86.09721365,86.09759504,32.18700171,31.85300086,32.70900084,20,10,10,40992.87201,23662.81007,58103.95037,41252.34772,31356.27795,46707.24208,25307.32308,53744.36032,41188.17224,30687.85446,65921.06988,51387.22462,72958.61553,51509.52184,59269.02246,69168.6001,52951.9435,75044.04503,52198.98153,63026.23372,,[M+H]+ 85.09 [M+H-HCOOH]+ 131.095,45
286,M166T23,1.570148211,UP,4.651226946,0.000198611,0.012106171,165.9885081,165.9872372,165.9895386,23.00200055,22.69200055,24.17899992,14,7,7,2470.347289,3174.750095,3184.378885,1935.395809,2465.50492,2027.781832,2388.830055,3849.375896,1496.923837,3214.541501,4311.77921,4284.070159,4390.184661,4332.546002,4246.208131,4328.367143,4886.494609,4260.035646,2188.795345,3921.696674,,[M+H-COCH2]+ 206.992 [M+H-COCH2]+ 206.992,39
112,M130T27,2.03359728,UP,4.705597759,0.000201199,0.012106171,130.0507698,130.0504941,130.0509415,27.08650014,25.00200024,28.22400067,20,10,10,28234.63345,90092.78978,57283.37323,71149.80055,33375.48284,29186.88232,85425.77108,51947.45718,73831.648,33121.26803,134079.3777,106388.0185,63065.48224,147217.0143,112905.8806,134937.4141,106502.0667,65553.56145,148146.5667,107103.9348,,,49
2810,M614T600,1.503797527,UP,4.758213145,0.000204684,0.012106171,613.5592758,613.5582134,613.5604252,600.4080105,600.1240132,600.6630173,20,10,10,63140.63671,59350.17876,84206.51494,71949.29316,86994.97502,58175.82233,52906.08941,65185.20169,80446.62982,93365.28907,104456.8603,134612.4454,99052.39401,82632.13787,126434.1501,99380.81674,129373.6213,89776.59563,85704.4438,124875.4497,[475][M+1]+,,27
4172,M793T587,1.973553055,DOWN,-4.674122093,0.000207128,0.012106171,792.553326,792.5425748,792.5562635,587.4130081,585.0869742,587.7859924,16,9,7,31635.93173,51423.79451,34774.29467,39398.21097,21677.5879,38181.65819,54871.12736,36913.24186,44735.57437,30602.84046,26443.74284,19702.16295,19110.9471,30665.69606,11309.8642,29480.91295,11886.13267,5883.304401,22580.91144,17617.82182,[802][M]+,[M+Na]+ 769.563,26
4442,M837T604,2.160004703,DOWN,-4.81616789,0.000208713,0.012106171,836.6924444,836.6810768,836.6988413,603.715509,602.609024,604.810009,12,8,4,52477.86195,43644.3241,44386.05738,22559.11639,54971.46059,59047.5023,37749.55761,48579.65492,22052.05406,39320.56287,20845.39093,28868.25304,28824.58804,21576.77008,8156.113343,11433.8702,9541.727776,29051.92141,14986.93151,23375.18708,[874][M]+,,4
3391,M690T607,2.558778634,UP,5.337978755,0.000209934,0.012106171,689.6390136,689.6332612,689.6442947,607.2519987,605.2450076,608.1390245,16,7,9,2474.697575,5497.193105,3850.246425,5027.516649,2054.864863,5603.872965,3298.254908,4407.015346,2967.302357,3497.746223,10011.16336,12058.05846,9891.669614,6489.057727,16047.48374,6510.045488,10702.54781,9512.543366,4841.250627,12906.4376,,,12
1221,M348T24,2.290664493,UP,4.611951702,0.000217533,0.012385585,347.8925964,347.8777048,347.8978814,24.15899992,23.66100002,27.15699951,7,5,2,150.0925356,618.6048826,179.1282004,880.1510869,849.9045796,169.0845613,432.1077773,401.4259989,1090.32225,854.4861599,1509.501813,1211.702081,764.8967417,1201.706603,1525.96344,1520.850361,1658.834082,714.0261932,1049.290048,1728.922007,,[M+K]+ 308.933,39
4057,M778T600,2.297546558,UP,4.578027934,0.000240177,0.013503956,777.6515842,777.6425066,777.6578127,600.3800214,599.7999873,601.3719846,6,6,0,13913.05094,3524.715824,15388.46241,13805.80194,4737.136117,4226.307626,4573.638,2588.589614,3823.182874,13663.55093,16130.04797,21471.3895,14545.94313,14308.16663,23949.2933,17030.10121,22355.9227,13872.34182,13861.5899,26840.53218,[777][M]+,[M+H]+ 776.641,27
485,M214T24,1.892201939,UP,4.56434938,0.000243723,0.013534143,214.0073021,214.0067095,214.0077798,24.15899992,23.31100002,24.62300076,20,10,10,4407.489965,16898.51375,17168.91,17626.30542,11713.602,4109.984561,18481.00138,19731.6484,17757.59754,10649.94984,31374.30165,28429.13714,15908.53655,25861.3694,32361.88266,30000.99241,27617.19258,14537.94418,24833.92682,31229.83961,,,39
509,M220T47,2.498074598,UP,4.766579965,0.000247502,0.013576376,220.1186272,220.1179956,220.1193422,47.12900162,46.51999857,48.52899887,18,8,10,4720.079682,4863.464463,13159.22567,6512.645773,7409.63304,5035.183086,3591.282691,15039.38574,5132.211525,7265.439541,16741.34113,23144.58963,15251.04538,11257.40576,27266.08588,15763.57509,22004.06789,14253.2964,9709.178301,26290.76087,,,1024
2905,M631T595,1.557220691,DOWN,-4.540521511,0.000253778,0.013752908,630.5541607,630.5523262,630.5567082,594.957995,594.6340263,595.5250168,20,10,10,24955.9009,37377.36134,29406.69781,30271.01212,29162.8011,21335.05976,40028.00182,30274.56528,28420.76644,29390.60589,20002.28853,19328.9653,13153.31386,29951.04116,14102.43796,23746.58314,17973.09783,16318.68913,23506.73001,14967.69954,[497][M+1]+,,1
3767,M739T582,1.407896478,DOWN,-4.558835085,0.000259417,0.013891166,738.5077567,738.505781,738.5093411,581.6150002,581.4129756,582.1229961,20,10,10,32638.05035,29709.12179,41801.50533,35982.77844,25720.07236,29653.33299,31134.46086,35306.59759,40380.82079,29896.48937,31697.23725,21408.34837,20589.64588,21237.25483,25196.7548,29903.13675,19233.01175,24946.7895,19417.02986,22342.13912,,,29
3061,M652T608,2.278093465,UP,5.172445322,0.000266157,0.014084403,651.6469448,651.6454828,651.6479342,607.9040191,607.2609959,608.5600204,20,10,10,56869.78796,31621.94493,43040.30592,29025.3379,57108.53288,49855.22733,28396.46338,42467.31922,37381.41728,60075.88257,81162.37619,134995.8195,100835.0231,54844.20502,133070.9689,75724.07842,132724.4875,92272.90334,57346.5578,129912.8918,[530][M+1]+,,46
1117,M333T367,2.988148774,UP,4.603267164,0.000270905,0.014150048,333.3193236,333.3071376,333.3216465,367.1969891,364.7629918,369.3970033,7,1,6,278.2617749,247.8241573,1437.505127,637.9470977,301.0474402,285.2808638,228.2699707,1421.820123,666.8134482,329.2704111,1806.50097,2175.242812,2582.906619,1288.348737,2423.28872,1732.667745,1702.529464,1997.052941,1373.617845,350.8248586,,,881
957,M310T29,1.915761256,UP,4.686178845,0.000276539,0.014150048,310.0904467,310.0890895,310.0922785,28.65349952,27.92999983,29.51100005,16,9,7,5759.6119,7562.150544,11101.51883,9200.372878,4351.679876,5369.506052,7414.463544,11623.35964,5508.144348,6461.001368,15895.02973,15414.55139,8644.601466,10925.77266,17368.94492,18219.71067,14415.63233,7811.157905,14951.63689,18793.27696,[123][M+2]+,,49
4403,M828T605,1.931551698,DOWN,-4.698058141,0.000276835,0.014150048,827.6985058,827.696801,827.7015909,604.6174995,604.4850104,605.2220117,20,10,10,174348.9457,81467.32652,173155.2893,126833.5318,177228.2151,165484.9601,76981.36321,172260.8637,133347.4673,185410.6409,77144.24976,93797.22003,87089.2352,28907.16761,104017.0401,67486.26196,97997.22938,76487.0989,35977.17928,90341.09321,,[M+Na+NH3]+ 787.672,42
4341,M817T600,1.685982373,UP,5.352856885,0.000292405,0.014717386,816.6435458,816.6406074,816.6489609,600.188505,599.2050255,601.2899818,20,10,10,427723.1642,431669.716,487601.994,455020.6107,335518.7293,501817.9837,411517.9458,470666.6111,435650.967,445155.8699,681411.6196,903593.5851,758398.9324,439026.5231,1069338.439,695526.7897,824706.8464,706972.3563,576534.1068,766764.4956,[849][M]+,[M+Na+NH3]+ 776.641,27
4471,M843T601,1.906595881,UP,5.3140833,0.000294479,0.014717386,842.6630598,842.6613143,842.6643029,600.9975009,600.6740105,601.1710118,20,10,10,420133.8667,295116.4611,413390.4988,346534.556,424966.4017,436543.035,281232.3179,392985.1133,363280.1141,420941.921,611695.1718,860035.8205,763188.1896,454878.3332,1008606.146,577592.1818,805154.7842,714867.6445,460147.8941,979602.1635,[883][M]+,[M+K]+ 803.696,27
909,M302T330,2.815732133,UP,4.744143769,0.000307374,0.01519304,302.2703475,302.2680574,302.2762711,330.1119976,329.6000004,331.1730112,8,0,8,310.4972987,237.4988227,2756.022324,939.686755,377.8016006,304.5812885,248.8979131,2643.429075,996.0043956,414.796614,3178.341589,3241.139666,1661.170033,2123.785439,2479.02558,2187.406459,2266.069259,3264.972704,2783.114319,2801.975258,,,964
4040,M776T601,1.24075177,UP,4.953755774,0.000314011,0.015352394,775.6053012,775.6039186,775.6085177,600.8240002,597.7659833,601.3549805,20,10,10,139168.3135,127551.0413,138401.7522,134518.6705,115780.9065,134068.2452,120716.3056,127879.3717,138056.2389,126289.3734,167611.2319,172675.2488,156913.01,138516.2679,185701.7466,156627.6885,170858.5489,146213.5736,134046.3985,186828.8848,[769][M+1]+,,27
4179,M794T588,2.119695716,DOWN,-4.447825084,0.000324397,0.015689629,793.5557307,793.5401306,793.5598149,587.6250211,585.2960014,587.9739897,14,7,7,15073.93421,26296.20092,10665.63918,21813.98645,15137.21135,18003.18448,21841.49462,14618.80978,20238.35656,11713.97661,6317.595374,5165.861026,5302.789658,16432.57773,6019.401061,8969.491859,3204.085413,7751.553033,15171.87646,8413.812443,[802][M+1]+,,26
4475,M844T608,1.657824669,DOWN,-4.783985997,0.000331019,0.015839627,843.7241805,843.722082,843.7273467,608.1235027,607.3329987,609.9530109,20,10,10,646326.4532,342532.7499,558499.9041,397767.9766,584265.6986,604130.2906,332468.2674,534145.4422,419573.4051,601924.1587,317670.9957,334298.2528,311624.9734,209210.4981,385360.9882,290406.1623,326691.0807,302775.83,194929.7814,356081.758,,[M+Na+NH3]+ 803.698,46
3800,M745T596,1.210438686,DOWN,-4.609110578,0.000337963,0.015879813,744.5545973,744.5533274,744.555931,595.5299882,595.2669991,595.8389854,20,10,10,2570789.657,2220748.451,2377737.181,2508718.585,2251243.21,2492809.702,2141635.425,2342943.76,2527803.445,2262838.1,2221968.553,1781888.885,2242122.71,1961345.543,1653600.536,2176973.768,1769839.135,2207258.183,1916561.568,1645861.93,[709][M]+,[M+H-CH4]+ 759.578,1
3845,M751T608,2.41809848,UP,4.783199074,0.00033892,0.015879813,750.6707441,750.6530085,750.6760239,607.5674837,605.5969736,608.0760286,6,5,1,8284.782911,2247.600102,8152.672847,5571.058338,2296.764783,3176.052823,5891.76771,6593.026615,8487.107294,6211.166651,14917.01225,12525.70326,18840.54495,15209.15824,14469.18166,13927.64873,13427.27691,18453.13592,14375.72513,1473.433836,,[M+Na+CF3COOH]+ 593.673,46
3805,M746T596,1.20153732,DOWN,-4.586877347,0.00034516,0.015954766,745.5582614,745.5571235,745.5595681,595.5375059,595.2820209,595.9159895,20,10,10,1196452.94,1023849.419,1114936.366,1166870.335,1055027.658,1178582.106,1004645.433,1094558.436,1171341.157,1075724.107,1043791.526,853037.0054,1060069.33,901730.0493,787470.5615,1025541.878,838761.8568,1031718.581,893228.3227,787825.0465,[709][M+1]+,,1
3053,M651T607,2.035967569,UP,4.942147587,0.000347614,0.015954766,650.642345,650.6411252,650.6430289,607.4989986,607.018,608.3320232,20,10,10,152674.0535,84007.87616,121941.583,87789.49659,141647.1537,144550.5281,78260.37736,117958.2694,93451.4641,150336.4223,191833.1263,321564.0193,245348.5207,150464.6685,323721.6988,177108.1978,308645.5615,225493.4922,140870.5512,302360.8026,[530][M]+,[M+K]+ 611.685,46
3832,M749T608,1.637058985,UP,4.512017258,0.000353036,0.016039949,748.678786,748.6650235,748.6847426,607.9570245,607.1129782,608.5600204,9,3,6,3535.925809,3044.354437,2689.051096,3025.138462,2891.36822,2101.011055,1390.649649,2389.526331,1843.785782,3124.089343,3806.229216,2844.976599,5141.772721,4772.853057,3281.195214,4568.011484,4626.867902,5889.442726,3221.939831,4467.378508,,[M+K+HCOOH]+ 663.711 [M+Na+HCOOH]+ 679.685,46
3052,M651T605,4.734517104,UP,4.596517094,0.000375771,0.016902185,650.5680642,650.5621938,650.5711214,605.400009,603.0719995,607.4379768,7,6,1,141806.8179,74628.80109,1296.157296,82011.34641,1741.730448,2059.166459,2085.470524,108988.1563,1329.635672,2626.338861,173361.6873,289202.3725,219746.6263,131025.4938,285365.3388,1499.454315,281746.7313,204173.2317,126668.2064,268954.8254,[525][M+3]+,,12
3630,M722T605,2.336678828,DOWN,-4.326777159,0.000409377,0.018231444,721.6529566,721.6473014,721.663433,605.2014967,604.4910185,607.4039714,8,1,7,7582.148951,9557.073582,1488.647332,7069.209137,7565.950473,6980.319186,9313.363455,8199.564676,7359.095373,8220.841023,1192.348878,5512.594076,2554.820013,1910.310651,6104.987948,6648.65538,2623.062831,1846.492583,1549.411338,1442.122942,,[2M+H]+ 360.332,12
3756,M737T595,1.19917968,DOWN,-4.377012921,0.000417002,0.018388983,736.5757645,736.5746259,736.5768657,595.1145032,594.8930168,595.2940236,20,10,10,275043.0174,268509.7138,332406.4488,257149.8991,292793.3137,270270.9571,260412.8999,320336.7114,260316.9745,306340.0201,213022.0393,222418.1898,252010.1475,261926.2693,254508.7906,214098.349,206818.8167,241159.6308,250354.2322,254954.4981,[696][M+2]+,,1
3426,M695T605,1.624132439,UP,4.462576403,0.000425374,0.018443572,694.6358345,694.6334509,694.6392635,605.1459988,604.800009,605.4350281,6,0,6,10929.91558,6966.450331,8517.632029,13595.26989,13389.91256,14576.95718,8257.718254,9040.257881,12881.64047,11872.59682,18567.24586,26089.75383,18269.55499,11199.60459,19795.18627,14756.61149,21399.45519,16115.30584,15045.49472,17462.40133,[613][M]+,[M+Na]+ 671.647,12
4042,M776T625,2.851779339,UP,5.230787629,0.000426441,0.018443572,775.7128817,775.7082117,775.7216367,624.7919907,624.6370125,625.2639771,5,0,5,503.2748108,424.3573666,511.9963226,335.9898769,436.4859449,531.0314537,307.626337,463.9334999,269.8935896,477.1720206,1207.640113,1937.542105,1472.849789,986.004315,1465.441121,639.6626993,1077.180205,1024.499385,508.1727597,1834.61011,[770][M+1]+,,427
1992,M471T23,1.608166846,DOWN,-4.269294674,0.000464173,0.01988427,470.8130432,470.8086563,470.8206351,22.6479997,22.28400064,23.34100002,7,5,2,2114.477666,1364.751233,1196.724352,1294.333253,1328.915752,2029.975961,1521.2736,1438.589017,1580.062062,1365.172875,1332.398899,466.152153,792.3626368,1124.813132,851.2132339,994.9918233,706.9523618,1379.542437,1114.093551,710.5489458,,[3M+2Na-H]+ 141.944,39
4015,M772T596,1.506636208,DOWN,-4.303872909,0.000470316,0.019957362,771.5748838,771.5721272,771.5776263,595.8584991,595.2829936,596.9539833,20,10,10,93440.73761,112862.4354,94027.10839,109609.3695,74313.14189,97111.45804,120066.8297,87961.83347,94452.68994,76422.22602,80771.04567,49233.92115,75837.52611,93828.82278,37171.4143,59980.15346,51217.64196,69228.57408,77346.96733,42742.72304,[764][M+1]+,,32
3913,M760T601,1.256528793,DOWN,-4.257803364,0.000474967,0.019966374,759.635887,759.6339963,759.6371336,601.0970064,600.7640105,601.4390091,20,10,10,190321.4645,147019.6366,190016.679,158860.7609,154117.7137,195109.2333,148851.5305,178175.9951,167312.2656,171104.4202,163995.9779,144090.5785,144184.1672,110282.9815,140645.7407,148097.0136,132615.2735,138082.879,99334.64073,132312.39,,[M+H-H20]+ 776.641,27
2927,M633T547,2.559222466,UP,4.895517518,0.000483133,0.019998904,633.4685803,633.4609064,633.4720769,547.3869896,545.9540176,547.9959937,7,1,6,1741.288358,814.2486256,1320.601302,1052.132459,1298.875495,1885.786924,905.437104,1282.003714,663.4485176,1255.018108,1583.44085,4764.805518,3610.070546,1651.945425,3940.637707,2566.728447,3760.100861,3521.344955,1668.262685,4203.394395,[500][M+1]+,,116
3096,M656T596,1.620147377,DOWN,-4.310869695,0.000484633,0.019998904,655.5669737,655.5624732,655.5740291,595.5985072,594.4900209,600.0360159,16,9,7,5642.969411,8680.604736,5951.188786,4911.647466,5111.922807,3665.521627,6386.007424,6425.330103,6410.265071,7018.715364,3137.721963,4004.806409,3151.462487,5787.331499,2053.500094,4300.490841,4289.04284,4003.790228,2766.259077,3665.283637,,,491
1143,M337T587,1.845448618,DOWN,-4.399244636,0.000494764,0.020172143,337.2744867,337.2731357,337.2749126,586.5259979,585.6489742,587.8039897,19,10,9,21883.17539,51236.62637,42795.4831,44694.54812,34232.93706,19073.06346,48348.75824,39833.46572,44293.88549,37945.53587,27620.32944,16159.62156,15050.07539,28774.03548,19722.56303,25685.9936,14760.06327,12633.7069,31203.84599,16652.12232,[161][M]+,,26
495,M217T22,1.631119552,DOWN,-4.287655111,0.000497801,0.020172143,216.9235811,216.9232506,216.9239799,22.27400064,22.07400064,22.6179997,17,8,9,62490.38617,45172.02125,39171.15164,51839.78534,47133.01332,60449.34291,42454.57634,36892.74476,51823.70011,44692.8153,32062.68698,17340.98706,45954.51988,33379.28851,20252.80425,35073.73834,16987.74623,44101.76346,32090.30076,18332.0078,,,39
